# a, b, af, bf, as, bs, afs, bfs, alfa1, beta1, alfa2, beta2, vol, fibstretch 
1.45827016e+02,  4.57110555e+00,  1.09751397e+02,  1.31816666e+01,  4.70817374e+02,  4.61906417e+00,  4.65074110e+02,  1.11015989e+01,  1.11403430e+00,  4.23034425e+00,  9.10703570e-03,  4.17215878e+01,  1.10594524e+02,  1.14564761e+00
1.85484216e+02,  7.35610886e+00,  9.10336437e+01,  1.41725546e+01,  3.82225796e+02,  5.29497015e+00,  3.60005114e+02,  1.03621328e+01,  2.14287114e+00,  4.30073547e+00,  1.08860896e-02,  4.52528617e+01,  1.01893075e+02,  1.12931868e+00
1.48144579e+02,  5.93983270e+00,  1.50052880e+02,  9.25060997e+00,  4.28145571e+02,  6.29650576e+00,  4.66869291e+02,  9.44763287e+00,  1.39682864e+00,  4.17784988e+00,  1.01019833e-02,  4.34931513e+01,  1.07563140e+02,  1.13678538e+00
1.43923174e+02,  6.76024547e+00,  1.08259502e+02,  1.45001922e+01,  4.28601678e+02,  6.44114125e+00,  4.08146860e+02,  7.97282693e+00,  1.93465387e+00,  4.45930876e+00,  7.98971617e-03,  4.75568922e+01,  1.03002591e+02,  1.12993928e+00
1.42317496e+02,  6.39003860e+00,  1.08744661e+02,  1.23313268e+01,  2.88720085e+02,  4.14963031e+00,  4.81765993e+02,  8.81307012e+00,  1.23348622e+00,  4.39913960e+00,  9.85701825e-03,  4.17388233e+01,  1.08812164e+02,  1.14363658e+00
1.82945677e+02,  5.52363736e+00,  1.49745009e+02,  9.05869486e+00,  2.87578789e+02,  6.12790403e+00,  4.94137139e+02,  1.08747567e+01,  1.24506739e+00,  4.13533484e+00,  1.10825594e-02,  4.18887110e+01,  1.09280268e+02,  1.13983742e+00
1.18529837e+02,  5.22187598e+00,  1.12223418e+02,  9.09274660e+00,  2.67943618e+02,  4.44289408e+00,  4.06448560e+02,  1.41744489e+01,  7.18569442e-01,  4.43898487e+00,  8.03942872e-03,  4.00472391e+01,  1.16339495e+02,  1.15596871e+00
1.51867269e+02,  7.58284297e+00,  1.38659030e+02,  1.34237114e+01,  4.76084909e+02,  3.69285195e+00,  4.53158594e+02,  9.36638783e+00,  2.00169074e+00,  4.21684855e+00,  1.22761901e-02,  4.34352623e+01,  1.02776086e+02,  1.13193132e+00
1.22140171e+02,  7.17260304e+00,  1.03881477e+02,  1.26893766e+01,  2.64479675e+02,  4.57560557e+00,  3.85209974e+02,  1.37807946e+01,  1.39021400e+00,  4.67029849e+00,  7.76617130e-03,  4.46840952e+01,  1.06767842e+02,  1.13966403e+00
1.64306504e+02,  5.48540403e+00,  9.12251282e+01,  1.22231838e+01,  3.68925556e+02,  4.38253736e+00,  4.74391995e+02,  8.98360399e+00,  1.13446043e+00,  4.19433622e+00,  1.10515217e-02,  4.01378861e+01,  1.10474315e+02,  1.14641701e+00
1.89152847e+02,  6.89334541e+00,  9.78778088e+01,  1.43080466e+01,  4.32238553e+02,  4.61074285e+00,  4.71504593e+02,  1.21799999e+01,  1.94778874e+00,  4.14156586e+00,  1.31250885e-02,  4.28305076e+01,  1.03190118e+02,  1.13212923e+00
1.38248248e+02,  5.75187736e+00,  9.27912216e+01,  1.53318451e+01,  3.75063531e+02,  4.66714744e+00,  3.73264759e+02,  9.67039683e+00,  1.29342080e+00,  4.42883779e+00,  7.96720004e-03,  4.37647500e+01,  1.08092538e+02,  1.14197748e+00
1.49203188e+02,  6.90395742e+00,  8.37059192e+01,  1.34240599e+01,  2.84891860e+02,  4.15975912e+00,  4.40127088e+02,  8.31255534e+00,  1.44114601e+00,  4.49772486e+00,  9.39944231e-03,  4.30658893e+01,  1.06600880e+02,  1.14019628e+00
1.76491843e+02,  7.40005196e+00,  1.32507939e+02,  9.57298970e+00,  3.42235537e+02,  4.37408753e+00,  3.75248488e+02,  8.13398812e+00,  1.83839476e+00,  4.26276810e+00,  1.14809182e-02,  4.36665579e+01,  1.03822096e+02,  1.13297889e+00
1.67853177e+02,  5.14164941e+00,  1.06418853e+02,  1.38305457e+01,  3.16399665e+02,  6.42542993e+00,  5.18720213e+02,  8.22331143e+00,  1.37454803e+00,  4.52564213e+00,  7.25927974e-03,  4.58706857e+01,  1.07085923e+02,  1.13726344e+00
1.46927837e+02,  7.57084151e+00,  1.29816934e+02,  1.07637052e+01,  2.74633115e+02,  4.61869915e+00,  3.94144315e+02,  9.65826032e+00,  1.71593487e+00,  4.51425954e+00,  9.31947656e-03,  4.48859732e+01,  1.04417984e+02,  1.13440063e+00
1.63223003e+02,  4.55741739e+00,  1.08917257e+02,  1.32519162e+01,  3.49300701e+02,  3.96082265e+00,  4.73003090e+02,  8.01827123e+00,  9.49921956e-01,  4.18284188e+00,  1.00880388e-02,  3.95020241e+01,  1.13108695e+02,  1.15146730e+00
1.81593410e+02,  6.70088503e+00,  1.48390820e+02,  1.45583632e+01,  3.31629540e+02,  5.32032754e+00,  3.21093266e+02,  1.03784479e+01,  1.93377955e+00,  4.23081254e+00,  1.07146771e-02,  4.48474271e+01,  1.03200471e+02,  1.13090557e+00
1.91415489e+02,  5.30908994e+00,  1.46328433e+02,  1.52275368e+01,  2.68397934e+02,  4.02943911e+00,  5.08736290e+02,  1.20757893e+01,  1.29339499e+00,  4.10481884e+00,  1.24674201e-02,  4.02235004e+01,  1.08805445e+02,  1.14259987e+00
1.11568907e+02,  7.07353048e+00,  1.31556210e+02,  1.20710191e+01,  4.32802989e+02,  5.12783127e+00,  4.67911706e+02,  1.21285866e+01,  1.55488039e+00,  4.43670661e+00,  8.90366473e-03,  4.47543851e+01,  1.05720515e+02,  1.13592915e+00
1.42921512e+02,  5.80414993e+00,  1.22303338e+02,  8.61625073e+00,  3.33880314e+02,  5.82756757e+00,  4.07981841e+02,  1.33688381e+01,  1.10460506e+00,  4.29726478e+00,  9.21626580e-03,  4.23767601e+01,  1.10573743e+02,  1.14314224e+00
1.18972188e+02,  5.61023156e+00,  1.36336946e+02,  1.14148281e+01,  2.83504481e+02,  3.71263001e+00,  3.12397226e+02,  1.21509590e+01,  8.81454732e-01,  4.37436078e+00,  8.67715975e-03,  4.03649682e+01,  1.13579251e+02,  1.15247592e+00
1.19354877e+02,  4.93127930e+00,  8.74984153e+01,  1.39185412e+01,  2.96295776e+02,  3.74925536e+00,  3.36620822e+02,  1.44577297e+01,  7.79206685e-01,  4.52168706e+00,  6.75304792e-03,  4.13149971e+01,  1.14798063e+02,  1.15559135e+00
1.93415514e+02,  7.71923729e+00,  1.51350648e+02,  1.37214933e+01,  4.23106418e+02,  3.98131798e+00,  2.91734580e+02,  1.38264846e+01,  2.39806522e+00,  4.13261425e+00,  1.31417604e-02,  4.44450766e+01,  1.00572619e+02,  1.12703130e+00
1.56656700e+02,  7.50681064e+00,  9.74159725e+01,  1.44044780e+01,  3.18002387e+02,  5.32799331e+00,  2.97746784e+02,  1.12513357e+01,  1.98130008e+00,  4.51345457e+00,  8.61708313e-03,  4.65502625e+01,  1.02703826e+02,  1.13116712e+00
1.87027159e+02,  5.73525664e+00,  8.53980871e+01,  1.15887755e+01,  4.54009153e+02,  6.05409457e+00,  3.49217410e+02,  1.37628497e+01,  1.50065494e+00,  4.16497836e+00,  1.06328650e-02,  4.30781793e+01,  1.06594985e+02,  1.13680248e+00
1.22190742e+02,  6.53809883e+00,  1.10335135e+02,  8.56023368e+00,  2.77416539e+02,  5.07677145e+00,  4.48827559e+02,  8.76645573e+00,  1.06668357e+00,  4.52372160e+00,  8.31402987e-03,  4.26524949e+01,  1.10465493e+02,  1.14498312e+00
1.83880182e+02,  4.35983882e+00,  1.17249962e+02,  1.14760634e+01,  3.22416369e+02,  3.66835955e+00,  5.01438298e+02,  1.00452607e+01,  8.54896711e-01,  4.00617906e+00,  1.26572089e-02,  3.69246737e+01,  1.15483814e+02,  1.15575704e+00
1.44013105e+02,  6.94550917e+00,  1.31017127e+02,  1.28302723e+01,  3.14118682e+02,  5.12115284e+00,  5.04893260e+02,  1.42077718e+01,  1.63297132e+00,  4.41663365e+00,  9.83564997e-03,  4.43204581e+01,  1.05135879e+02,  1.13478785e+00
1.30478311e+02,  4.54617263e+00,  8.65085776e+01,  1.18207360e+01,  4.50996372e+02,  4.72271110e+00,  5.23528122e+02,  1.35959816e+01,  9.19660975e-01,  4.36791658e+00,  8.14841736e-03,  4.13964064e+01,  1.12933207e+02,  1.14997601e+00
1.58716088e+02,  6.16011146e+00,  9.39823435e+01,  9.00298862e+00,  3.68574223e+02,  5.14231926e+00,  4.87485059e+02,  9.66726349e+00,  1.22156428e+00,  4.22184245e+00,  1.08968944e-02,  4.13169941e+01,  1.09361561e+02,  1.14246410e+00
1.83671846e+02,  7.62025639e+00,  1.36976641e+02,  1.06235720e+01,  4.62152984e+02,  4.28420434e+00,  5.04425486e+02,  9.44456174e+00,  2.14887414e+00,  4.12344952e+00,  1.36666847e-02,  4.34766203e+01,  1.01943217e+02,  1.12904316e+00
1.59000021e+02,  6.57498729e+00,  1.30861883e+02,  9.24589080e+00,  4.30828680e+02,  4.08762270e+00,  3.95246850e+02,  9.23215845e+00,  1.40642097e+00,  4.10499554e+00,  1.24456460e-02,  4.08740668e+01,  1.07637885e+02,  1.14040641e+00
1.65019381e+02,  5.87533060e+00,  1.51396552e+02,  1.09201240e+01,  3.13337585e+02,  3.71381206e+00,  4.00291752e+02,  1.08377260e+01,  1.18430153e+00,  4.09035120e+00,  1.27168462e-02,  3.93449771e+01,  1.10153066e+02,  1.14555919e+00
1.51877857e+02,  6.41067136e+00,  1.47150012e+02,  1.32682908e+01,  2.96149817e+02,  6.13630174e+00,  3.59026560e+02,  8.10504837e+00,  1.64638572e+00,  4.44290151e+00,  8.11634697e-03,  4.63115840e+01,  1.04985514e+02,  1.13327200e+00
1.30127903e+02,  6.19640080e+00,  1.02769815e+02,  1.35572003e+01,  4.26030027e+02,  4.66589650e+00,  3.92899362e+02,  1.25191101e+01,  1.35973275e+00,  4.35271117e+00,  9.09075145e-03,  4.31680277e+01,  1.07593123e+02,  1.14064832e+00
1.89840798e+02,  6.38378528e+00,  1.37361261e+02,  1.03060296e+01,  4.41374214e+02,  6.51023035e+00,  5.25165626e+02,  1.20943973e+01,  1.82079057e+00,  4.05537090e+00,  1.25086286e-02,  4.37718086e+01,  1.04147977e+02,  1.13033618e+00
1.88894353e+02,  5.22722542e+00,  1.13768452e+02,  9.08925987e+00,  3.55422794e+02,  5.90551376e+00,  5.01535046e+02,  1.20598511e+01,  1.17280607e+00,  4.07983320e+00,  1.16476453e-02,  4.08312361e+01,  1.10292957e+02,  1.14229765e+00
1.49599450e+02,  4.21699080e+00,  1.51069667e+02,  8.36160764e+00,  2.83293918e+02,  6.51794974e+00,  4.99631175e+02,  8.56390216e+00,  8.45098653e-01,  4.42096490e+00,  7.28376712e-03,  4.29112694e+01,  1.13952493e+02,  1.14735435e+00
1.09316993e+02,  7.54941522e+00,  8.62829080e+01,  8.50045590e+00,  2.64749433e+02,  4.70672864e+00,  3.17081057e+02,  8.57553661e+00,  1.23522136e+00,  4.84161126e+00,  6.58141699e-03,  4.52129293e+01,  1.07910804e+02,  1.14216750e+00
1.21667949e+02,  6.24316018e+00,  1.28870320e+02,  1.28246580e+01,  4.76347327e+02,  4.74950825e+00,  3.14667312e+02,  1.03785492e+01,  1.41211623e+00,  4.28362659e+00,  9.06325857e-03,  4.35666121e+01,  1.07218332e+02,  1.13936485e+00
1.22347375e+02,  5.71259626e+00,  1.21436954e+02,  1.38427592e+01,  2.68076562e+02,  5.51167796e+00,  3.55497657e+02,  1.26064570e+01,  1.17300058e+00,  4.68162960e+00,  6.01168626e-03,  4.60646280e+01,  1.08819019e+02,  1.14139979e+00
1.71652389e+02,  4.25508834e+00,  1.33541911e+02,  1.04625177e+01,  2.90474392e+02,  3.65361450e+00,  5.03343670e+02,  1.44230109e+01,  7.59900619e-01,  4.04203045e+00,  1.19939448e-02,  3.67931128e+01,  1.17260315e+02,  1.15804739e+00
1.07194397e+02,  7.36890850e+00,  9.62317326e+01,  1.41600425e+01,  2.94691447e+02,  6.68179617e+00,  4.00970840e+02,  1.43207109e+01,  1.68087228e+00,  4.89050952e+00,  5.67147337e-03,  4.94280234e+01,  1.04260708e+02,  1.13259978e+00
1.70670737e+02,  7.38989334e+00,  9.55075637e+01,  1.30994435e+01,  3.34094401e+02,  4.57537953e+00,  4.61962128e+02,  1.24769512e+01,  1.89886060e+00,  4.37111156e+00,  1.10604010e-02,  4.40712189e+01,  1.03320776e+02,  1.13261501e+00
1.36195778e+02,  5.50054968e+00,  1.24794970e+02,  1.13691413e+01,  3.47169261e+02,  6.20803655e+00,  5.27674367e+02,  1.02288356e+01,  1.23597308e+00,  4.46729708e+00,  7.73198682e-03,  4.47328269e+01,  1.08593089e+02,  1.13947486e+00
1.16258045e+02,  4.20011638e+00,  1.04163481e+02,  1.04989315e+01,  4.82816223e+02,  5.24492726e+00,  3.90195837e+02,  1.13268164e+01,  8.81033380e-01,  4.43556323e+00,  6.57137600e-03,  4.30343772e+01,  1.13312204e+02,  1.14961477e+00
1.73552113e+02,  4.47807380e+00,  1.04671415e+02,  9.41844497e+00,  3.85757301e+02,  5.07091831e+00,  3.52695300e+02,  1.22480520e+01,  9.07951465e-01,  4.13216925e+00,  1.00242105e-02,  3.97282291e+01,  1.13982794e+02,  1.15077682e+00
1.81949263e+02,  6.75617266e+00,  1.20402430e+02,  9.68887179e+00,  4.67277325e+02,  4.98755894e+00,  4.09902901e+02,  1.46020582e+01,  1.71680357e+00,  4.04637617e+00,  1.32478438e-02,  4.22232996e+01,  1.04970152e+02,  1.13394743e+00
1.52074053e+02,  6.07142251e+00,  9.08618898e+01,  1.23941053e+01,  2.61501671e+02,  5.18575536e+00,  4.61943069e+02,  1.46887964e+01,  1.21229676e+00,  4.47322376e+00,  8.85637534e-03,  4.28705883e+01,  1.08866612e+02,  1.14240513e+00
1.28670228e+02,  5.86224971e+00,  1.43936720e+02,  8.43401599e+00,  3.16021277e+02,  4.96147433e+00,  4.27828568e+02,  1.24793966e+01,  9.98229109e-01,  4.29255395e+00,  9.61409870e-03,  4.10930080e+01,  1.12045934e+02,  1.14676350e+00
1.50156306e+02,  5.93853423e+00,  1.06149006e+02,  9.81347458e+00,  3.35953006e+02,  4.42892770e+00,  3.85912021e+02,  8.62988941e+00,  1.08981493e+00,  4.24462285e+00,  1.03965497e-02,  4.05192221e+01,  1.10928924e+02,  1.14677079e+00
1.86119974e+02,  6.38923822e+00,  1.41739980e+02,  9.25017734e+00,  4.54423490e+02,  4.80664859e+00,  3.95899087e+02,  1.18453575e+01,  1.57885719e+00,  3.95643845e+00,  1.39634295e-02,  4.11082943e+01,  1.06276867e+02,  1.13634401e+00
1.82824093e+02,  7.43975817e+00,  1.10473144e+02,  1.05537613e+01,  3.37071683e+02,  5.36455214e+00,  4.06270020e+02,  1.37176611e+01,  1.98674826e+00,  4.29285844e+00,  1.12544761e-02,  4.47302010e+01,  1.02826842e+02,  1.13012590e+00
1.35573311e+02,  6.50791060e+00,  1.08884471e+02,  9.48090058e+00,  3.88171578e+02,  5.61161245e+00,  4.18973224e+02,  8.56518262e+00,  1.31943769e+00,  4.35665482e+00,  9.05990952e-03,  4.35239059e+01,  1.07996387e+02,  1.13959801e+00
1.51226233e+02,  5.11419715e+00,  1.32735369e+02,  1.40833785e+01,  3.43498105e+02,  3.89879068e+00,  5.17488663e+02,  1.20389727e+01,  1.10141344e+00,  4.18095090e+00,  1.07379944e-02,  4.02276604e+01,  1.10928731e+02,  1.14681956e+00
1.86576373e+02,  5.49664788e+00,  1.41860850e+02,  8.34593272e+00,  3.07870635e+02,  4.38165302e+00,  4.44727494e+02,  8.94916247e+00,  1.08353767e+00,  3.96976592e+00,  1.36715715e-02,  3.84180141e+01,  1.11875357e+02,  1.14716303e+00
1.09246967e+02,  5.59972216e+00,  1.50908352e+02,  9.08446708e+00,  2.72257899e+02,  3.79065261e+00,  4.82967202e+02,  1.25968247e+01,  7.68931489e-01,  4.35939491e+00,  9.44622770e-03,  3.91150603e+01,  1.15667973e+02,  1.15523129e+00
1.56067196e+02,  6.62562974e+00,  1.43172086e+02,  1.11359927e+01,  3.33543197e+02,  5.29969000e+00,  3.85631885e+02,  1.44058455e+01,  1.55298904e+00,  4.27848474e+00,  1.03994195e-02,  4.35886174e+01,  1.05974590e+02,  1.13575265e+00
1.41740483e+02,  7.17495270e+00,  1.40669647e+02,  1.32975180e+01,  4.14449604e+02,  5.57698723e+00,  5.26738279e+02,  9.67872947e+00,  1.92989424e+00,  4.33978534e+00,  1.00969322e-02,  4.55190838e+01,  1.03135514e+02,  1.13035095e+00
1.11286370e+02,  5.40931271e+00,  1.10340644e+02,  1.21629133e+01,  3.99659086e+02,  5.63795122e+00,  3.50821589e+02,  9.19006820e+00,  1.12638875e+00,  4.57159003e+00,  6.16386884e-03,  4.54684845e+01,  1.09580189e+02,  1.14274922e+00
1.59680164e+02,  6.56904807e+00,  8.24573484e+01,  1.08530862e+01,  4.21694611e+02,  5.09279180e+00,  3.45741387e+02,  1.01923694e+01,  1.46595888e+00,  4.26970050e+00,  1.02289720e-02,  4.28800204e+01,  1.06758188e+02,  1.13860990e+00
1.27145638e+02,  5.63903630e+00,  9.12710277e+01,  1.06875279e+01,  2.68208320e+02,  5.11481321e+00,  4.64717409e+02,  1.01810328e+01,  9.10842151e-01,  4.55752332e+00,  7.53017774e-03,  4.22361680e+01,  1.12492915e+02,  1.14909201e+00
1.13239061e+02,  6.77031162e+00,  1.47519308e+02,  9.33560704e+00,  3.90218049e+02,  3.65886860e+00,  4.25211800e+02,  1.27766158e+01,  1.16953239e+00,  4.33798174e+00,  1.03539470e-02,  4.10466240e+01,  1.09673586e+02,  1.14490089e+00
1.94041515e+02,  6.14878554e+00,  8.95707772e+01,  9.32345934e+00,  3.18851930e+02,  6.40472624e+00,  3.21369571e+02,  1.28464229e+01,  1.43894363e+00,  4.19815794e+00,  1.03528919e-02,  4.32709979e+01,  1.07134235e+02,  1.13694414e+00
1.69813454e+02,  5.05324698e+00,  8.83900121e+01,  1.22501023e+01,  2.62640858e+02,  5.07056062e+00,  4.39925838e+02,  1.31950796e+01,  9.92983872e-01,  4.39627139e+00,  8.67230291e-03,  4.15370551e+01,  1.11760420e+02,  1.14776329e+00
1.64005004e+02,  6.63199849e+00,  1.21953193e+02,  1.02081618e+01,  4.23322308e+02,  4.58499675e+00,  5.30131771e+02,  8.55609840e+00,  1.52631612e+00,  4.13120845e+00,  1.26241726e-02,  4.15549600e+01,  1.06448780e+02,  1.13754887e+00
1.62444607e+02,  7.00358433e+00,  1.01052666e+02,  1.10282002e+01,  2.64155321e+02,  6.22881558e+00,  4.24288776e+02,  1.08564490e+01,  1.64839862e+00,  4.47541615e+00,  8.94177401e-03,  4.54229824e+01,  1.04952096e+02,  1.13372471e+00
1.33596564e+02,  5.20780040e+00,  8.62216120e+01,  1.20424299e+01,  3.66183721e+02,  4.65223961e+00,  4.55732847e+02,  1.24335736e+01,  9.60974786e-01,  4.40640509e+00,  8.32758350e-03,  4.14564387e+01,  1.12202976e+02,  1.14922405e+00
1.56256705e+02,  6.66716755e+00,  1.04309491e+02,  1.00515526e+01,  2.60999829e+02,  5.83078564e+00,  2.97151551e+02,  9.03639075e+00,  1.39487831e+00,  4.45446650e+00,  8.37962938e-03,  4.45358593e+01,  1.07090103e+02,  1.13822794e+00
1.68340318e+02,  4.27802345e+00,  1.30702083e+02,  1.10912018e+01,  2.73098784e+02,  5.95239564e+00,  3.95750381e+02,  1.42162229e+01,  9.67995581e-01,  4.47633752e+00,  6.91915098e-03,  4.38657845e+01,  1.11834527e+02,  1.14519598e+00
1.44791318e+02,  5.39865214e+00,  1.39412648e+02,  1.04909103e+01,  3.42304302e+02,  5.86295952e+00,  3.02498174e+02,  1.38701744e+01,  1.17205564e+00,  4.34385023e+00,  8.10936770e-03,  4.37774395e+01,  1.09600063e+02,  1.14150443e+00
1.92868113e+02,  5.37745727e+00,  1.31310561e+02,  1.05877305e+01,  4.69191398e+02,  6.68922124e+00,  4.23305124e+02,  1.45081402e+01,  1.57208886e+00,  4.06397162e+00,  1.13100089e-02,  4.34471684e+01,  1.06108194e+02,  1.13390583e+00
1.14748316e+02,  6.64610492e+00,  9.41730399e+01,  1.03520668e+01,  4.76942381e+02,  5.75264476e+00,  3.04656897e+02,  9.79309000e+00,  1.35117590e+00,  4.45265635e+00,  7.58112707e-03,  4.49949270e+01,  1.07492936e+02,  1.13923831e+00
1.79154289e+02,  6.67769146e+00,  1.28779060e+02,  1.26174629e+01,  4.47658617e+02,  4.84379493e+00,  4.16691813e+02,  9.12796619e+00,  1.82084043e+00,  4.08844015e+00,  1.26937658e-02,  4.27936856e+01,  1.04122120e+02,  1.13313049e+00
1.40900017e+02,  7.67252830e+00,  9.67621251e+01,  1.30467863e+01,  4.26036677e+02,  6.47941488e+00,  4.98968335e+02,  1.34192444e+01,  2.12706820e+00,  4.49740622e+00,  8.93562402e-03,  4.74337606e+01,  1.01877429e+02,  1.12771361e+00
1.60620355e+02,  6.78957904e+00,  1.22678092e+02,  1.10470242e+01,  2.70975401e+02,  5.15801706e+00,  4.12296970e+02,  8.76047771e+00,  1.51109793e+00,  4.37841742e+00,  9.85516301e-03,  4.36401837e+01,  1.06183498e+02,  1.13700283e+00
1.68464559e+02,  5.39290314e+00,  1.38333370e+02,  1.06309994e+01,  4.06449504e+02,  5.93123249e+00,  4.94427510e+02,  1.25845430e+01,  1.35234686e+00,  4.15064288e+00,  1.07036631e-02,  4.25923361e+01,  1.08052948e+02,  1.13825273e+00
1.62497920e+02,  4.59230601e+00,  1.21166287e+02,  1.33385686e+01,  4.49603068e+02,  6.62810637e+00,  3.77367625e+02,  1.40748599e+01,  1.47781386e+00,  4.43339895e+00,  7.04271448e-03,  4.67821900e+01,  1.06306426e+02,  1.13512395e+00
1.50043547e+02,  5.46043483e+00,  1.23600102e+02,  1.00335125e+01,  4.64208953e+02,  5.46064614e+00,  3.14543681e+02,  1.28273151e+01,  1.22715589e+00,  4.15284193e+00,  9.86984720e-03,  4.21656732e+01,  1.09441039e+02,  1.14197822e+00
1.37892958e+02,  4.87938484e+00,  1.47802788e+02,  9.29398344e+00,  4.19432200e+02,  3.90864578e+00,  5.18091733e+02,  8.15738840e+00,  8.81200177e-01,  4.00454490e+00,  1.22744341e-02,  3.76307180e+01,  1.15015875e+02,  1.15366453e+00
1.52215387e+02,  4.88351260e+00,  8.40821172e+01,  1.12600846e+01,  3.31263011e+02,  5.42096785e+00,  3.33779862e+02,  1.20105797e+01,  9.46572098e-01,  4.45600129e+00,  7.31833718e-03,  4.26285179e+01,  1.12241762e+02,  1.14828590e+00
1.83619241e+02,  5.12578255e+00,  9.17234037e+01,  1.37108061e+01,  3.53749828e+02,  4.12234457e+00,  4.23447773e+02,  8.58408297e+00,  1.13945938e+00,  4.12921312e+00,  1.14444169e-02,  3.96719061e+01,  1.10585310e+02,  1.14718787e+00
1.83698462e+02,  6.48196834e+00,  1.16149542e+02,  8.32964626e+00,  4.80180371e+02,  4.55641553e+00,  4.82466360e+02,  1.36397446e+01,  1.51406238e+00,  3.96739572e+00,  1.44284512e-02,  4.05234048e+01,  1.06859546e+02,  1.13755091e+00
1.70453495e+02,  5.37727162e+00,  1.12982156e+02,  1.16955189e+01,  4.62522512e+02,  6.31454772e+00,  2.99854393e+02,  9.42724892e+00,  1.47042803e+00,  4.23386175e+00,  8.87249113e-03,  4.45498442e+01,  1.06734269e+02,  1.13655498e+00
1.32616718e+02,  6.96489709e+00,  1.43283597e+02,  1.51071031e+01,  2.68116510e+02,  5.82519732e+00,  5.20474451e+02,  8.43973803e+00,  1.75344756e+00,  4.60532886e+00,  7.74160994e-03,  4.70835402e+01,  1.04049964e+02,  1.13210007e+00
1.12913656e+02,  4.61147458e+00,  1.51391831e+02,  8.99833828e+00,  4.13444809e+02,  3.70935556e+00,  4.55735333e+02,  1.02474181e+01,  7.29589955e-01,  4.09504315e+00,  1.04904745e-02,  3.76005263e+01,  1.17687257e+02,  1.15860645e+00
1.39986547e+02,  4.80231304e+00,  1.50798264e+02,  1.25057468e+01,  3.69048918e+02,  3.91936529e+00,  3.44752245e+02,  1.33287046e+01,  9.86600946e-01,  4.15714792e+00,  9.89996311e-03,  4.01234190e+01,  1.12635135e+02,  1.14954347e+00
1.39315861e+02,  6.23461758e+00,  1.20760134e+02,  1.24341374e+01,  4.59439129e+02,  6.02994216e+00,  3.07643285e+02,  8.16734983e+00,  1.60278719e+00,  4.34438934e+00,  8.21313118e-03,  4.57897402e+01,  1.05450979e+02,  1.13459860e+00
1.53669328e+02,  4.60602417e+00,  1.12858642e+02,  1.47791917e+01,  4.39913632e+02,  4.85814256e+00,  4.50952011e+02,  1.17269901e+01,  1.24811521e+00,  4.29849441e+00,  8.44519593e-03,  4.32709112e+01,  1.08816935e+02,  1.14204767e+00
1.15732744e+02,  5.19604707e+00,  9.59819726e+01,  9.78556792e+00,  3.33106340e+02,  3.86861452e+00,  3.51482986e+02,  1.22186313e+01,  7.18617731e-01,  4.36484228e+00,  8.46258981e-03,  3.91190216e+01,  1.16667346e+02,  1.15842399e+00
